date,open,high,low,close,volume,marketCap,price_change,price_range,price_momentum,typical_price,volume_change,mkcap_change,vwap,daily_return,cumulative_return,TR,ATR-MA14,ATR-EMA14,ma_20,ma_50,ma_100,ma_200,ema_20,ema_50,ema_100,ema_200,wma_20,wma_50,wma_100,wma_200,std_20,std_50,gain,loss,avg_gain,avg_loss,rs,rsi,bollinger_upper,bollinger_lower
2024-01-29 00:00:00+00:00,42030.9153796232,43305.868859591,41818.3310863757,43288.2453360835,20668476578.33,848995300207.95,1257.3299564603003,1487.5377732152992,1252.650963913402,42610.84016541835,3809504891.260002,24607431411.839966,43383.35237217003,0.029799768092317658,-0.019903509533698793,1487.5377732152992,1327.0262859186785,1431.0647593203869,42180.70758592168,42930.09534380833,42930.09534380833,42930.09534380833,42146.819252227404,43024.480290436586,43526.06162809729,43827.97941666624,41603.83802823196,,,,1849.794971843799,2015.5673818833013,1257.3299564603003,0.0,357.477238577986,305.28303529507946,1.1709698779444355,53.93763818838235,45880.29752960928,38481.11764223408
2024-01-30 00:00:00+00:00,43300.2280935041,43838.9468441061,42711.371764431,42952.6082102489,23842814517.72,842451754278.67,-347.6198832551963,1127.5750796751017,-335.6371258345971,43200.788728072526,3174337939.3899994,-6543545929.279907,43377.91978986885,-0.007753539632497475,-0.027502726516200893,1127.5750796751017,1301.8331562158503,1390.5994687010154,41996.94904083606,42930.84577268968,42930.84577268968,42930.84577268968,42223.561057753264,43021.66177748805,43514.70611487257,43819.26925540836,41677.35237340598,,,,1541.6520304632415,1980.5156270473462,0.0,347.6198832551963,310.64818870560754,330.1130269561649,0.9410358372402491,48.48111607141716,45080.253101762544,38913.64497990957
2024-01-31 00:00:00+00:00,42946.251373978,43717.4046564783,42298.9471563758,42582.6063895367,24673628793.16,835231465697.41,-363.64498444130004,1418.4575001025005,-370.0018207122048,42886.3023940922,830814275.4399986,-7220288581.26001,43363.2331365856,-0.00861418749941989,-0.03588000037266492,1418.4575001025005,1331.681550327207,1394.3138728878803,41807.650091211915,42919.61224420088,42919.61224420088,42919.61224420088,42257.75585125645,43004.44391913702,43496.24869456889,43806.96415226537,41733.12926375843,,,,1162.3985425234778,1948.2315145735868,0.0,363.64498444130004,310.64818870560754,328.2699899983002,0.9463191828994666,48.620965729255055,44132.44717625887,39482.85300616496
2024-02-01 00:00:00+00:00,42569.7613984399,43243.1681801413,41879.1899911815,43075.7745999369,21423953779.18,844943939979.73,506.0132014970004,1363.9781889598016,493.16821040020295,42691.9735424249,-3249675013.9799995,9712474282.319946,43346.26121813106,0.011581447267196454,-0.02471409543773151,1363.9781889598016,1268.7388418302357,1390.269115030803,41818.78048830567,42924.492317817625,42924.492317817625,42924.492317817625,42335.66239874983,43007.241200737015,43487.9224748732,43799.68863433176,41853.90302649413,,,,1173.9450857961822,1916.7496481896337,506.0132014970004,0.0,346.79198881253615,222.53761430913593,1.558352235819305,60.91234092010192,44166.67065989803,39470.8903167133
2024-02-02 00:00:00+00:00,43077.6391761328,43422.4880666837,42584.337230227,43185.8594322356,18603843039.33,847154029604.95,108.22025610280252,838.150836456698,110.08483229870035,43067.580976319776,-2820110739.8499985,2210089625.2199707,43340.27410224008,0.0025556088850660075,-0.022221646114552573,838.150836456698,1197.4138217720142,1316.6533445542557,41835.95435035565,42932.41253340605,42932.41253340605,42932.41253340605,42416.633544796096,43014.24583726637,43481.94102848434,43793.580881077076,41984.10102115413,,,,1192.079999672743,1887.1112870725597,108.22025610280252,0.0,330.2399942481721,222.53761430913593,1.4839738229125727,59.741926795852685,44220.114349701136,39451.79435101016
2024-02-03 00:00:00+00:00,43184.9636789534,43359.9419263118,42890.8066758177,42992.2496292216,11169245236.24,843398823395.77,-192.71404973179597,469.13525049410237,-193.60980301399832,43106.990477576124,-7434597803.090002,-3755206209.1799316,43337.303455184534,-0.004483175871903167,-0.02660519843876097,469.13525049410237,1200.132709140393,1203.6509320129019,41895.7533514955,42934.17244798886,42934.17244798886,42934.17244798886,42471.45412426519,43013.383240872456,43472.244169093,43785.60743578499,42094.22438104613,,,,1219.662707236716,1858.327070107812,0.0,192.71404973179597,327.3117222749003,236.3029035756928,1.385136269263215,58.073674326838066,44335.07876596893,39456.42793702207
2024-02-04 00:00:00+00:00,42994.9407957104,43097.644016457,42374.8339024291,42583.5829201294,14802225490.25,835421763160.27,-411.3578755810013,722.8101140279032,-408.66670909220556,42762.75040868147,3632980254.01,-7977060235.5,43327.76820445678,-0.009505590254445195,-0.035857890578209095,722.8101140279032,1226.1649274879787,1139.5388229482355,41899.33411148541,42924.155604335734,42924.155604335734,42924.155604335734,42482.13305720464,42996.528326333515,43454.646916638274,43773.64699284315,42159.73195901126,,,,1221.670517200492,1831.753617357749,0.0,411.3578755810013,327.3117222749003,256.70667961034997,1.275041704297373,56.04476181201077,44342.675145886395,39455.99307708443
2024-02-05 00:00:00+00:00,42577.6229811484,43494.2486315872,42264.8172969015,42658.66604833,18715487317.32,836936067591.3,81.04306718159933,1229.4313346857016,75.08312820060382,42748.83873949177,3913261827.0699997,1514304431.0300293,43315.869954804635,0.0017631942418145918,-0.034157920762585614,1229.4313346857016,1156.760894236622,1151.5244911798977,41874.5202021828,42916.78089444668,42916.78089444668,42916.78089444668,42498.94572302611,42983.27882523534,43438.884919246026,43762.5526550868,42232.04928632979,,,,1199.6668793556298,1805.9382325760973,81.04306718159933,0.0,333.1005127878717,110.54354622271421,3.0132967881884998,75.08282958431852,44273.85396089406,39475.18644347154
2024-02-06 00:00:00+00:00,42657.3910738742,43344.148217751,42529.0214234132,43084.6718635339,16798476725.59,845338495831.28,427.28078965970053,815.126794337797,426.00581520389824,42903.80814464307,-1917010591.7299995,8402428239.97998,43308.40632465518,0.00998638388554518,-0.024512650986507678,815.126794337797,1100.3085553234002,1106.6714649342844,41891.62115349379,42921.3184882058,42921.3184882058,42921.3184882058,42554.72916497923,42987.255022815676,43431.87079933093,43755.80757258379,42347.30182550609,,,,1215.0325039535846,1780.8930114184775,427.28078965970053,0.0,340.27516246900734,110.54354622271421,3.0782001672304635,75.4793791625214,44321.68616140096,39461.55614558662
2024-02-07 00:00:00+00:00,43090.0212972066,44341.9483326736,42775.9584713438,44318.2244507353,21126587774.95,869585299010.09,1228.2031535287024,1565.9898613297992,1233.552587201404,43631.53813798983,4328111049.360001,24246803178.809937,43315.60321418913,0.028630892005132358,0.003416421955470428,1565.9898613297992,1142.5231586930718,1167.9139177870197,42044.429457821316,42958.07917143026,42958.07917143026,42958.07917143026,42722.681096956,43039.44990234194,43449.422356784475,43761.403760426096,42578.40690143385,,,,1319.3862693389365,1771.2178746661002,1228.2031535287024,0.0,413.75555118664334,110.54354622271421,3.7429191058611604,78.9159381030929,44683.20199649919,39405.65691914344
2024-02-08 00:00:00+00:00,44332.1256023337,45575.8417211487,44332.1256023337,45301.5666288709,26154524080.46,888921474480.5,969.4410265372062,1243.7161188150058,983.342178135601,44885.41488867175,5027936305.509998,19336175470.410034,43357.72603931387,0.022188212418769115,0.025680438670299566,1257.6172704134005,1181.7231162358362,1179.8743648038705,42228.587420994656,43018.16859341591,43018.16859341591,43018.16859341591,42968.28924285266,43128.160362205825,43486.098480984205,43776.728764092215,42888.61044153381,,,,1501.2974572276278,1787.5886931200978,969.4410265372062,0.0,483.00133879644375,100.41916985460713,4.809851938586646,82.78785740892275,45231.182335449914,39225.9925065394
2024-02-09 00:00:00+00:00,45297.3842529508,48152.494627699,45260.8245721867,47147.2003126111,39316770843.67,925184504544.07,1849.8160596603047,2891.6700555123025,1845.6336837401977,46464.475941361896,13162246763.21,36263030063.56995,43478.18338995019,0.04074105645971127,0.06746774333178762,2891.6700555123025,1218.007195664629,1408.1137902316616,42502.66819481466,43121.3943863958,43121.3943863958,43121.3943863958,43366.28077330585,43285.76977202564,43558.59554695701,43810.26579442574,43357.04976454491,,,,1852.4146759529497,1881.425176690825,1849.8160596603047,0.0,480.8413458671795,100.41916985460713,4.788342171752368,82.72389623267107,46207.49754672056,38797.83884290876
2024-02-10 00:00:00+00:00,47153.5284248774,48146.1704309785,46905.3216858143,47771.2773670997,16398681569.88,937476684153.25,617.7489422223007,1240.8487451641995,624.0770544885963,47494.07447719248,-22918089273.79,12292179609.180054,43542.09399024811,0.013236778649647007,0.0815975775659088,1240.8487451641995,1252.0427015067435,1385.8117842226666,42813.94288745015,43234.806166412964,43234.806166412964,43234.806166412964,43785.804258429074,43461.672030655995,43642.01498894003,43849.6788449001,43858.822066667286,,,,2177.663379998948,1994.6473833267157,617.7489422223007,0.0,503.2211752035655,100.41916985460713,5.011206285932847,83.36440387447433,47169.26964744804,38458.61612745225
2024-02-11 00:00:00+00:00,47768.9681304591,48535.9359097846,47617.4053651872,48293.916750573,19315867135.91,947774152969.59,524.9486201139007,918.5305445974009,522.6393834733026,48054.05653900098,2917185566.0300007,10297468816.339966,43625.11653568775,0.01094045234455554,0.09343074431925524,918.5305445974009,1239.061382069429,1323.5076189392978,43253.27028378769,43355.26118032153,43355.26118032153,43355.26118032153,44215.148305299925,43651.17182359392,43734.13185550702,43893.90011759337,44380.72433934566,,,,2354.599624184403,2119.1918156915995,524.9486201139007,0.0,540.7175052117012,93.9526280720924,5.75521426390323,85.19662055216307,47962.4695321565,38544.071035418885
2024-02-12 00:00:00+00:00,48296.3851963696,50280.4752743247,47745.760261073,49958.2242190229,34511985804.6,980490999415.43,1661.839022653301,2534.715013251698,1664.3074684499006,49070.21123769755,15196118668.689999,32716846445.840088,43798.43439491813,0.03446205196082297,0.13111261144554676,2534.715013251698,1313.8597563577434,1485.0019381809511,43758.90393739884,43508.81846029133,43508.81846029133,43508.81846029133,44762.107916130684,43898.50721164996,43857.381209240004,43954.24165094093,45019.291380796625,,,,2651.40675806684,2323.3551266277705,1661.839022653301,0.0,569.6110099397728,93.9526280720924,6.062746956931261,85.84120306025382,49061.717453532525,38456.09042126516
