date,open,high,low,close,volume,marketCap,price_change,price_range,price_momentum,typical_price,volume_change,mkcap_change,vwap,daily_return,cumulative_return,tr,atr_ma14,atr_ema14,ma_20,ma_50,ma_100,ma_200,ema_20,ema_50,ema_100,ema_200,wma_20,wma_50,wma_100,wma_200,std_20,std_50,gain,loss,avg_gain,avg_loss,rs,rsi,bollinger_upper,bollinger_lower
2010-07-24 00:00:00+00:00,0.0626421,0.07964052,0.06156405,0.06975554,496.83,244352.06,0.007113439999999999,0.018076470000000004,0.007118659999999999,0.06840055250000002,-1901.63,25525.54999999999,0.06500229965704411,0.11364965815666417,0.23675298960181657,0.018076470000000004,,0.01551030028723932,0.06700474636363636,0.06700474636363636,0.06700474636363636,0.06700474636363636,0.0637920318906583,0.06026088389064538,0.05852102050111562,0.057513401480445786,,,,,0.007518965453848385,0.007518965453848385,0.007113439999999999,0.0,0.0032460972727272742,0.0022159299999999996,1.4648916133304186,59.43026482008846,0.08204267727133313,0.05196681545593959
2010-07-25 00:00:00+00:00,0.06976299,0.07825864,0.06472816,0.06895142,1555.03,242332.21,-0.0008115699999999976,0.013530479999999998,-0.0008041200000000054,0.07042530250000001,1058.2,-2019.8500000000058,0.065906588022683,-0.011527686546473626,0.22249608880227267,0.013530479999999998,,0.015246324248940743,0.06716696916666666,0.06716696916666666,0.06716696916666666,0.06716696916666666,0.06428340218678608,0.060601689228267135,0.05872756306544996,0.05762721260999359,,,,,0.0071910434086393605,0.0071910434086393605,0.0,0.0008115699999999976,0.0029755891666666677,0.0020988999999999995,1.4176898216526126,58.6382011851111,0.08154905598394538,0.05278488234938794
2010-07-26 00:00:00+00:00,0.06903911,0.07998891,0.05892958,0.06270989,876.44,221157.41,-0.0063292199999999965,0.021059329999999994,-0.006241529999999995,0.0676668725,-678.5899999999999,-21174.79999999999,0.06605781271519702,-0.09052068833390225,0.1118349013583877,0.021059329999999994,,0.01602139168241531,0.06682411692307692,0.06682411692307692,0.06682411692307692,0.06682411692307692,0.06413354388328264,0.060684363768335095,0.05880642102454996,0.05767778651437176,,,,,0.00699499579139781,0.00699499579139781,0.0,0.0063292199999999965,0.0027466976923076936,0.00242430923076923,1.13298157571927,53.117269676237754,0.08081410850587255,0.052834125340281306
2010-07-27 00:00:00+00:00,0.06294483,0.07577893,0.06183226,0.06799023,3370.9,240347.17,0.0050454000000000054,0.013946669999999994,0.0052803399999999945,0.0671365625,2494.46,19189.76000000001,0.06632572719210364,0.08420266723478531,0.2054543655774883,0.013946669999999994,0.01588708428571429,0.015744762124759937,0.06690741071428571,0.06690741071428571,0.06690741071428571,0.06690741071428571,0.06450084732297001,0.0609708683264396,0.058988278628024214,0.057780397892338214,,,,,0.006727797005930481,0.006727797005930481,0.0050454000000000054,0.0,0.002910890714285716,0.002251144285714285,1.2930715870849185,56.39037151599545,0.08036300472614667,0.053451816702424756
2010-07-28 00:00:00+00:00,0.06798962,0.07253266,0.05885122,0.06786455,4386.99,240439.02,-0.0001250700000000049,0.013681439999999996,-0.000125680000000003,0.0668095125,1016.0899999999997,91.84999999997672,0.06644389994149023,-0.0018485008802000547,0.20322608212167736,0.013681439999999996,0.015939935714285713,0.015469652508125278,0.06697122000000001,0.06697122000000001,0.06697122000000001,0.06697122000000001,0.06482119995887763,0.061241208784226286,0.059164046377964324,0.057880737714305006,,,,,0.006487776002536286,0.006487776002536286,0.0,0.0001250700000000049,0.002910890714285716,0.0021347142857142854,1.3635973365455407,57.69160911894045,0.07994677200507258,0.05399566799492744
2010-07-29 00:00:00+00:00,0.06785855,0.07019877,0.05314922,0.06375633,8091.7,226457.71,-0.004102220000000004,0.017049549999999997,-0.004108219999999996,0.06374071749999999,3704.71,-13981.309999999998,0.06560428131801618,-0.060535581537046856,0.13038809151989916,0.017049549999999997,0.016158820714285715,0.015680305507041907,0.066770289375,0.066770289375,0.066770289375,0.066770289375,0.06471978377231785,0.061339840988766436,0.059254982687311566,0.057939201319137795,,,,,0.006319107913212083,0.006319107913212083,0.0,0.004102220000000004,0.0028276428571428584,0.00242773,1.164727073085911,53.80480004001348,0.07940850520142417,0.05413207354857583
2010-07-30 00:00:00+00:00,0.06373855,0.06869885,0.05247866,0.06366964,3013.58,226729.45,-6.891000000000536e-05,0.016220190000000002,-8.669000000000038e-05,0.062146425000000005,-5078.12,271.7400000000198,0.06524575763694002,-0.0013597081262362032,0.12885109364605896,0.016220190000000002,0.016264780000000003,0.015752290106102986,0.06658789823529412,0.06658789823529412,0.06658789823529412,0.06658789823529412,0.06461977007971614,0.06143120565587364,0.05934240164399847,0.057996220609494636,,,,,0.006164491908582404,0.006164491908582404,0.0,6.891000000000536e-05,0.0022211914285714296,0.002432652142857143,0.913074002418877,47.72810676766256,0.07891688205245893,0.054258914418129314
2010-07-31 00:00:00+00:00,0.06367021,0.07127451,0.0602027,0.06975885,4033.25,249124.55,0.006088639999999992,0.011071810000000001,0.006089209999999998,0.0662265675,1019.6700000000001,22395.099999999977,0.06536527572107975,0.09563757545982665,0.23681167529754177,0.011071810000000001,0.015604386428571428,0.015128226091955922,0.06676406222222223,0.06676406222222223,0.06676406222222223,0.06676406222222223,0.06510920626260032,0.0617577799438786,0.059548667948077706,0.05811326169795738,,,,,0.006026957555772969,0.006026957555772969,0.006088639999999992,0.0,0.0026560942857142863,0.0023964128571428572,1.1083625585622323,52.56982742655345,0.07881797733376816,0.05471014711067629
2010-08-01 00:00:00+00:00,0.06970508,0.07158763,0.05164856,0.06046468,2595.17,216655.53,-0.009240400000000003,0.019939069999999996,-0.009294169999999997,0.0633514875,-1438.08,-32469.01999999999,0.06521885915085358,-0.1332328442914411,0.072027737944788,0.019939069999999996,0.01584021357142857,0.0157696719463618,0.06643251578947368,0.06643251578947368,0.06643251578947368,0.06643251578947368,0.06466687042806696,0.06170707014215787,0.05956680680059102,0.05813665889499263,,,,,0.0060328055667964444,0.0060328055667964444,0.0,0.009240400000000003,0.0017471050000000007,0.003056441428571429,0.5716140946357321,36.37114840002885,0.07849812692306657,0.05436690465588079
2010-08-02 00:00:00+00:00,0.06044506,0.06370065,0.05220235,0.06,3595.64,215716.5,-0.00044506000000000406,0.011498299999999996,-0.00046468000000000204,0.059087015,1000.4699999999998,-939.0299999999988,0.06465768899342147,-0.007685147758989208,0.06378904637694727,0.011498299999999996,0.015621070714285715,0.015200155686846894,0.06611089,0.06611089,0.06611089,0.06611089,0.06422240657777487,0.061640126215014426,0.05957538488374763,0.05815519960250514,0.06578997619047618,,,,0.0060455018969504575,0.0060455018969504575,0.0,0.00044506000000000406,0.0017471050000000007,0.0027574757142857153,0.6335885356845521,38.785074811941435,0.07820189379390093,0.05401988620609909
2010-08-03 00:00:00+00:00,0.05998519,0.06212797,0.04965671,0.06,9856.36,216397.5,1.4809999999997048e-05,0.012471259999999998,0.0,0.0579424675,6260.720000000001,681.0,0.06331092044729764,0.0,0.06378904637694727,0.012471259999999998,0.015567102142857142,0.014836302928600642,0.066290782,0.06581989523809524,0.06581989523809524,0.06581989523809524,0.06382027261798678,0.061575807539915824,0.05958379310387144,0.058173555825365784,0.06520798666666668,,,,0.0057895099614485145,0.006041434060494759,1.4809999999997048e-05,0.0,0.0017481628571428577,0.0026018807142857148,0.6718843210392045,40.18724935595884,0.07786980192289704,0.054711762077102974
2010-08-04 00:00:00+00:00,0.05997899,0.06316557,0.05218974,0.0596818,3503.64,215975.01,-0.00029719000000000273,0.010975830000000006,-0.00031819999999999765,0.058754025,-6352.720000000001,-422.4899999999907,0.0630076730419265,-0.005303333333333327,0.05814741846766158,0.010975830000000006,0.015478970714285714,0.014321573204787224,0.066396468,0.0655408909090909,0.0655408909090909,0.0655408909090909,0.06342613236865471,0.06150153273442893,0.05958573383448785,0.058188563230088516,0.06457855980952382,,,,0.005639241310318821,0.006039324182290527,0.0,0.00029719000000000273,0.0015727407142857145,0.0026231085714285723,0.599571337388137,37.48325087939799,0.07767495062063764,0.055117985379362355
2010-08-05 00:00:00+00:00,0.05960335,0.06155211,0.04962078,0.06076188,5016.59,220545.88,0.001158529999999998,0.011931329999999997,0.0010800799999999972,0.05788453,1512.9500000000003,4570.869999999995,0.0625619889373636,0.018097309397504757,0.07729703968784185,0.011931329999999997,0.014617141428571427,0.014002874110815595,0.066109977,0.06533310782608695,0.06533310782608695,0.06533310782608695,0.06317239404783045,0.061472526744843485,0.0596090238575673,0.05821416837207769,0.06404193238095239,,,,0.00577798808318177,0.0059840246254795,0.001158529999999998,0.0,0.001655492857142857,0.001529974285714287,1.082039660797286,51.97017526471783,0.07766595316636354,0.05455400083363646
2010-08-06 00:00:00+00:00,0.06076835,0.07122494,0.05728608,0.06181723,1397.31,224830.82,0.001048880000000002,0.013938859999999997,0.0010553500000000035,0.06277415,-3619.28,4284.940000000002,0.06256700822986948,0.017368619930785645,0.09600820252274045,0.013938859999999997,0.014670756428571427,0.013994338896040183,0.06590121099999999,0.06518661291666666,0.06518661291666666,0.06518661291666666,0.06304333080517993,0.061486044519555506,0.05965275071187289,0.05825001973155951,0.06363309933333335,,,,0.005857339086672559,0.005896330673606869,0.001048880000000002,0.0,0.0014621214285714282,0.001529974285714287,0.9556509819959615,48.86613157428594,0.07761588917334511,0.054186532826654865
2010-08-07 00:00:00+00:00,0.06115977,0.067016,0.05067227,0.05964825,2625.28,217398.49,-0.0015115200000000023,0.016343730000000008,-0.002168980000000001,0.0596240725,1227.9700000000003,-7432.330000000016,0.06244176526964537,-0.03508698141278732,0.057552583092562504,0.016343730000000008,0.014546989285714284,0.014307591043234827,0.0649429335,0.0649650784,0.0649650784,0.0649650784,0.06271998977611518,0.06141397414623961,0.05965266158886551,0.05826393247054897,0.06303757923809522,,,,0.0051598584925183245,0.005877502941062417,0.0,0.0015115200000000023,0.0009540185714285711,0.0016379400000000014,0.5824502554602551,36.80686033892734,0.07526265048503664,0.054623216514963345
2010-08-08 00:00:00+00:00,0.05967849,0.07118531,0.05511138,0.06085148,2201.06,222388.2,0.0011729899999999988,0.01607393,0.0012032299999999996,0.06170666500000001,-424.22000000000025,4989.710000000021,0.06241644025799233,0.02017209222399652,0.07888563133043136,0.01607393,0.014728664285714285,0.014543102904136851,0.06427708000000001,0.06480686307692309,0.06480686307692309,0.06480686307692309,0.06254203646410421,0.06139191555226942,0.05967640056730381,0.058289679212135556,0.06264791700000001,,,,0.00474962285406792,0.005814986972399351,0.0011729899999999988,0.0,0.001037803571428571,0.0015799707142857158,0.6568498783205285,39.64450170864886,0.07377632570813586,0.054777834291864176
2010-08-09 00:00:00+00:00,0.06084069,0.06840335,0.0551871,0.06613738,13620.25,242337.97,0.005296689999999993,0.013216249999999999,0.005285899999999996,0.06264212999999999,11419.19,19949.76999999999,0.062456099199925105,0.08686559472341515,0.17260367333449644,0.013216249999999999,0.014168444285714284,0.014366189183585272,0.06398607149999999,0.06485614148148147,0.06485614148148147,0.06485614148148147,0.06288445013418952,0.06157801219727847,0.05980434075408987,0.05836776578713918,0.06282508842857143,,,,0.0044212215839269965,0.005707810258964133,0.005296689999999993,0.0,0.0014161385714285704,0.0011278835714285732,1.2555715920526216,55.66533984009006,0.07282851466785398,0.055143628332146
2010-08-10 00:00:00+00:00,0.06612978,0.07369883,0.06001432,0.06570639,1304.75,241390.5,-0.0004233899999999957,0.013684510000000004,-0.0004309899999999922,0.06638733000000001,-12315.5,-947.4700000000012,0.06252117960891633,-0.0065165871402826925,0.16496229931619655,0.013684510000000004,0.014149718571428571,0.014275298625773902,0.0635518625,0.0648865075,0.0648865075,0.0648865075,0.06315320631188576,0.061739909366012646,0.05992121301638512,0.05844078692358556,0.06298892828571429,,,,0.003715769830138462,0.005603417114324164,0.0,0.0004233899999999957,0.0010557528571428557,0.0011581257142857157,0.9116047110602329,47.68792971610903,0.07098340216027693,0.056120322839723076
2010-08-11 00:00:00+00:00,0.06572198,0.07164571,0.06002559,0.06336595,14095.69,233527.29,-0.002356029999999995,0.011620120000000005,-0.002340439999999999,0.0651898075,12790.94,-7863.209999999992,0.06292604577014886,-0.03561967108526276,0.12346672538782211,0.011620120000000005,0.014002481428571429,0.013921274809004049,0.0637764185,0.06483407448275862,0.06483407448275862,0.06483407448275862,0.06317346761551568,0.0618036756653847,0.05998942562992205,0.05848979352136083,0.06297122233333334,,,,0.003550266007006836,0.005509686335170211,0.0,0.002356029999999995,0.0010557528571428557,0.0013174800000000009,0.8013426064478056,44.48585202944984,0.07087695051401367,0.05667588648598633
2010-08-12 00:00:00+00:00,0.06330224,0.0647802,0.05121367,0.0611463,2055.26,226013.55,-0.002155939999999995,0.013566529999999993,-0.0022196500000000036,0.0601106025,-12040.43,-7513.74000000002,0.06286511335705917,-0.035029065294531314,0.08411273610797876,0.013566529999999993,0.013753694285714286,0.01387397550113684,0.0637018895,0.06471114866666666,0.06471114866666666,0.06471114866666666,0.06298040403308561,0.061777896227526476,0.060012334033289934,0.0585162264216458,0.06272073485714284,,,,0.003590860251600012,0.005455564626054781,0.0,0.002155939999999995,0.0010557528571428557,0.0011784600000000003,0.8958750039397649,47.25390661715947,0.07088361000320002,0.05652016899679997
2010-08-13 00:00:00+00:00,0.06134036,0.07395598,0.05900163,0.06306071,3601.97,233767.63,0.0017203500000000094,0.014954350000000005,0.0019144100000000053,0.06433967,1546.7099999999996,7754.080000000016,0.06291899844586116,0.03130868098315043,0.1180548759125537,0.014954350000000005,0.013663277142857144,0.014018025434318595,0.063367148,0.06465790870967741,0.06465790870967741,0.06465790870967741,0.06298805222041079,0.06182820264997642,0.06007269791381885,0.05856144516371898,0.06265967014285714,,,,0.0032968458524580122,0.005372052540049439,0.0017203500000000094,0.0,0.0011786349999999993,0.001173537857142857,1.004343398746038,50.10834966574977,0.06996083970491603,0.05677345629508397
2010-08-14 00:00:00+00:00,0.06290812,0.0667319,0.05325986,0.06299919,4404.59,234424.72,9.106999999999865e-05,0.013472039999999998,-6.152000000000934e-05,0.0614747675,802.6200000000003,657.0899999999965,0.06285722193630792,-0.0009755678297946879,0.1169641375436683,0.013472039999999998,0.013834722142857142,0.01394522737640945,0.0630695365,0.06460607375,0.06460607375,0.06460607375,0.06298911296132405,0.06187412372252636,0.060130648252159066,0.058605601828756605,0.06262462652380951,,,,0.003023543635012415,0.00529282479288021,9.106999999999865e-05,0.0,0.0007502371428571426,0.001173537857142857,0.6392952202528007,38.99817509101338,0.06911662377002482,0.05702244922997517
2010-08-15 00:00:00+00:00,0.06318722,0.08734873,0.06318722,0.07724812,4462.17,288245.57,0.014060900000000001,0.024161509999999997,0.014248930000000007,0.0727428225,57.57999999999993,53820.850000000006,0.06326781073892335,0.22617640004577844,0.3695950651535329,0.024349540000000003,0.014149755714285714,0.015332469059554859,0.06379644799999999,0.06498916606060606,0.06498916606060606,0.06498916606060606,0.06434711363167414,0.06247702553732925,0.060469608088749974,0.058791099522002815,0.0639749678095238,,,,0.004377149902009188,0.005655230116920498,0.014060900000000001,0.0,0.0017545871428571427,0.0005135092857142853,3.4168557252407474,77.35945971055024,0.07255074780401836,0.05504214819598162
2010-08-16 00:00:00+00:00,0.07745849,0.11456039,0.07745849,0.09506984,10678.23,355444.75,0.017611349999999998,0.03710189999999999,0.01782172,0.0911368025,6216.0599999999995,67199.18,0.06578737456671471,0.23070749165157678,0.6855709072134824,0.037312269999999995,0.015993610714285716,0.018263109184947543,0.0651504285,0.06587389176470589,0.06587389176470589,0.06587389176470589,0.06727308757151469,0.06375517512410066,0.06115476119590344,0.0591520820143212,0.0669533860952381,,,,0.008232801402934531,0.007591154910391864,0.017611349999999998,0.0,0.003012540714285714,0.00048171928571428505,6.253726607226802,86.213982768475,0.08161603130586906,0.048684825694130934
2010-08-17 00:00:00+00:00,0.09426671,0.09426671,0.05347087,0.06116077,13207.49,229060.85,-0.03310594,0.04079584000000001,-0.03390907,0.075791265,2529.26,-126383.9,0.06679351593198264,-0.3566753662360218,0.08436928656632992,0.041598970000000006,0.01807416142857143,0.021374557293621206,0.0648152395,0.06573923114285714,0.06573923114285714,0.06573923114285714,0.0666909620885133,0.06365343374668495,0.06115488018212317,0.05917206895945234,0.06657341861904761,,,,0.008252926900192489,0.007520999483190099,0.0,0.03310594,0.003011482857142857,0.0028464292857142853,1.0579861836923004,51.4088088674207,0.08132109330038498,0.048309385699615015
2010-08-18 00:00:00+00:00,0.06118207,0.07894217,0.06042814,0.0680466,2957.23,255298.94,0.006864530000000001,0.018514030000000008,0.0068858299999999956,0.067149745,-10250.26,26238.089999999997,0.06680136128935175,0.11258573101679392,0.2064537953865595,0.018514030000000008,0.018612604285714287,0.020993153654471713,0.065029753,0.06580332472222222,0.06580332472222222,0.06580332472222222,0.06682007046103584,0.06382571477622671,0.06129134988148707,0.059260372750900576,0.06688116723809526,,,,0.008279668587623223,0.0074227464943969895,0.006864530000000001,0.0,0.0035018064285714284,0.0028252014285714278,1.2394891186014048,55.346958746353934,0.08158909017524645,0.048470415824753546
2010-08-19 00:00:00+00:00,0.06809194,0.07924876,0.06455044,0.06995843,737.31,262947.51,0.0018664899999999984,0.01469832,0.0019118300000000032,0.0704623925,-2219.92,7648.570000000007,0.06682135409101951,0.02809589310854621,0.24035019226214005,0.01469832,0.01881024642857143,0.02015384250054215,0.0653441925,0.06591562486486487,0.06591562486486487,0.06591562486486487,0.0671189618456991,0.06406621341245312,0.06146297523036852,0.05936682108173739,0.06735056504761905,,,,0.008344458710050372,0.007350735175169224,0.0018664899999999984,0.0,0.003552375,0.0028252014285714278,1.2573882216236418,55.70101808714395,0.08203310992010074,0.04865527507989925
2010-08-20 00:00:00+00:00,0.06994254,0.07134897,0.05853218,0.06581428,4171.63,248006.31,-0.004128259999999995,0.012816789999999995,-0.004144149999999999,0.0664094925,3434.32,-14941.200000000012,0.06680900992896822,-0.059237321363558304,0.16687516931975632,0.012816789999999995,0.01873009857142857,0.019175568833803197,0.065146964,0.06591295789473685,0.06591295789473685,0.06591295789473685,0.066994706431823,0.06413476504333732,0.061549139681252314,0.0594309749018196,0.0673953352857143,,,,0.008280998007175603,0.007250739150866922,0.0,0.004128259999999995,0.003477455,0.0031200771428571417,1.1145413529152672,52.70842073524246,0.08170896001435121,0.04858496798564879
2010-08-21 00:00:00+00:00,0.06581683,0.07126125,0.06192653,0.06839827,10441.99,258335.14,0.0025814399999999904,0.009334719999999998,0.0025839899999999943,0.06685072,6270.36,10328.830000000016,0.06681192072281059,0.039261844086116104,0.2126888402855489,0.009334719999999998,0.018229455000000002,0.01786345565596277,0.0655436435,0.06597668384615385,0.06597668384615385,0.06597668384615385,0.06712837915260175,0.06430196131614763,0.06168476602419781,0.05952020171871693,0.06770498347619047,,,,0.008234790594712854,0.007165758255020379,0.0025814399999999904,0.0,0.0036618435714285704,0.003012111428571427,1.2157065428237812,54.86766949175672,0.0820132246894257,0.04907406231057429
2010-08-22 00:00:00+00:00,0.06833647,0.07045037,0.05645733,0.06780827,18735.84,256825.52,-0.0005281999999999926,0.013993039999999998,-0.0005899999999999933,0.06576311,8293.85,-1509.6200000000244,0.06669520709498285,-0.008625949165088409,0.20222824799617567,0.013993039999999998,0.01808082,0.017347400235167735,0.065934057,0.0660224735,0.0660224735,0.0660224735,0.06719313066187778,0.06443946361747517,0.061806023528669145,0.059602670059824225,0.06792066219047618,,,,0.0081427133798663,0.0070792189779626405,0.0,0.0005281999999999926,0.0035780585714285705,0.003049839999999998,1.1731955025275336,53.98481182033781,0.0822194837597326,0.0496486302402674
2010-08-23 00:00:00+00:00,0.06782906,0.08351181,0.06532217,0.06680966,4305.16,253754.79,-0.0010193999999999898,0.018189640000000007,-0.000998609999999997,0.070868175,-14430.68,-3070.7299999999814,0.06679925182025347,-0.01472696471979007,0.18452307500280107,0.018189640000000007,0.018436062142857146,0.017459698870478706,0.06627453999999999,0.06604167317073172,0.06604167317073172,0.06604167317073172,0.06715660964646085,0.06453241249522125,0.061905105438992525,0.05967438140251255,0.06800405295238095,,,,0.008023015961381287,0.006991249639807049,0.0,0.0010193999999999898,0.0031997235714285714,0.0031226542857142833,1.0246806974652525,50.60949604291064,0.08232057192276257,0.050228508077237416
2010-08-24 00:00:00+00:00,0.06683719,0.07352146,0.0594175,0.06610902,6698.65,251804.3,-0.0007281700000000002,0.014103959999999999,-0.0007006400000000024,0.0664712925,2393.49,-1950.4900000000198,0.06678700387481552,-0.010487106205898988,0.17210085571190858,0.014103959999999999,0.01846602285714286,0.017012267021081547,0.066595901,0.06604327666666666,0.06604327666666666,0.06604327666666666,0.06705683920394076,0.0645942402405067,0.06198835127188376,0.059738407657213916,0.06798828914285715,,,,0.00787235213807551,0.00690547200599558,0.0,0.0007281700000000002,0.0031997235714285714,0.0031444242857142832,1.0175864580252492,50.43582910549624,0.08234060527615102,0.05085119672384898
2010-08-25 00:00:00+00:00,0.06611096,0.07419961,0.06185419,0.06800457,4244.57,259758.76,0.001893610000000004,0.012345419999999996,0.0018955499999999958,0.0675423325,-2454.08,7954.460000000021,0.06680446483640641,0.028673091811072027,0.20570861115957229,0.012345419999999996,0.018517830000000002,0.016390020751604006,0.0669580355,0.0660888881395349,0.0660888881395349,0.0660888881395349,0.06714709927975593,0.0647279786624476,0.06210748431600487,0.05982065802878393,0.0681224480952381,,,,0.007755576448536184,0.006829321417016849,0.001893610000000004,0.0,0.0033349814285714287,0.0029761364285714265,1.1205741096258317,52.842959109010025,0.08246918839707237,0.05144688260292763
